C|1|-15|1,22
C|1|3|0,23
C|1|11|22,0
C|1|9|21,1
C|1|12|20,2
C|1|-13|19,3
C|1|3|18,4
C|1|-13|17,5
C|1|-7|16,6
C|1|-2|15,7
C|1|6|14,8
C|1|14|13,9
C|1|4|12,10
C|1|11|11,11
C|1|1|8,14
C|1|-2|7,15
C|1|-5|6,16
C|1|1|5,17
C|1|13|3,19
C|1|15|1,21
C|1|11|21,0
C|1|-1|20,1
C|1|14|19,2
C|1|-15|18,3
C|1|-5|17,4
C|1|2|16,5
C|1|15|15,6
C|1|12|14,7
C|1|4|13,8
C|1|4|12,9
C|1|-10|11,10
C|1|-6|7,14
C|1|-6|6,15
C|1|9|5,16
C|1|11|4,17
C|1|-15|3,18
C|1|4|2,19
C|1|-1|0,21
C|1|-15|20,0
C|1|-2|19,1
C|1|5|17,3
C|1|-9|16,4
C|1|10|15,5
C|1|13|14,6
C|1|5|13,7
C|1|-14|12,8
C|1|12|11,9
C|1|9|6,14
C|1|2|5,15
C|1|4|4,16
C|1|14|3,17
C|1|-2|2,18
C|1|13|1,19
C|1|6|0,20
C|1|12|19,0
C|1|-12|16,3
C|1|15|15,4
C|1|5|14,5
C|1|-12|13,6
C|1|8|12,7
C|1|-7|11,8
C|1|9|5,14
C|1|11|4,15
C|1|8|3,16
C|1|5|2,17
C|1|8|1,18
C|1|-6|0,19
C|1|3|15,3
C|1|15|14,4
C|1|-1|13,5
C|1|-9|12,6
C|1|-8|11,7
C|1|1|4,14
C|1|-3|3,15
C|1|-11|2,16
C|1|13|1,17
C|1|-6|0,18
C|1|-7|14,3
C|1|14|13,4
C|1|-2|12,5
C|1|-12|11,6
C|1|-1|3,14
C|1|8|2,15
C|1|-10|1,16
C|1|12|0,17
C|1|1|16,0
C|1|-5|13,3
C|1|7|12,4
C|1|14|11,5
C|1|-3|2,14
C|1|12|1,15
C|1|12|0,16
C|1|-10|12,3
C|1|10|11,4
C|1|14|1,14
C|1|-9|0,15
C|1|7|11,3
C|1|-1|0,14
C|1|3|11,0
C|1|10|0,0
I|2|-8|19,0
I|2|5|16,3
I|2|11|0,19
I|2|15|11,3
I|2|-2|0,14
C|2|-8|22,17
C|2|2|21,18
C|2|-6|20,19
C|2|-4|19,20
C|2|-1|18,21
C|2|6|17,22
C|2|-12|16,23
C|2|1|15,24
C|2|5|14,25
C|2|13|13,26
C|2|10|12,27
C|2|7|11,28
C|2|15|10,29
C|2|7|9,30
C|2|9|24,14
C|2|6|23,15
C|2|5|22,16
C|2|-13|21,17
C|2|-12|20,18
C|2|11|19,19
C|2|-9|18,20
C|2|6|17,21
C|2|13|15,23
C|2|-7|14,24
C|2|-7|13,25
C|2|6|12,26
C|2|-2|11,27
C|2|6|10,28
C|2|8|9,29
C|2|4|8,30
C|2|9|7,31
C|2|-10|24,13
C|2|14|23,14
C|2|3|22,15
C|2|5|21,16
C|2|-7|20,17
C|2|-15|19,18
C|2|10|18,19
C|2|2|17,20
C|2|-9|16,21
C|2|15|15,22
C|2|-1|13,24
C|2|-15|12,25
C|2|8|11,26
C|2|-3|10,27
C|2|-12|9,28
C|2|15|8,29
C|2|6|7,30
C|2|9|6,31
C|2|15|24,12
C|2|-10|23,13
C|2|7|22,14
C|2|-4|21,15
C|2|1|20,16
C|2|-14|19,17
C|2|-14|18,18
C|2|-12|17,19
C|2|-6|16,20
C|2|11|15,21
C|2|-2|14,22
C|2|14|13,23
C|2|7|12,24
C|2|15|11,25
C|2|-4|10,26
C|2|-1|9,27
C|2|-2|8,28
C|2|-11|7,29
C|2|1|6,30
C|2|14|5,31
C|2|2|24,11
C|2|8|23,12
C|2|-1|22,13
C|2|5|21,14
C|2|11|20,15
C|2|-12|19,16
C|2|-3|18,17
C|2|-15|17,18
C|2|-1|16,19
C|2|2|15,20
C|2|3|14,21
C|2|-7|13,22
C|2|-3|12,23
C|2|-4|11,24
C|2|-9|10,25
C|2|-12|9,26
C|2|-11|8,27
C|2|-13|7,28
C|2|-4|6,29
C|2|10|5,30
C|2|-15|24,10
C|2|9|23,11
C|2|-9|22,12
C|2|-6|21,13
C|2|-9|20,14
C|2|-1|19,15
C|2|6|18,16
C|2|-13|17,17
C|2|-14|16,18
C|2|5|15,19
C|2|-12|14,20
C|2|4|13,21
C|2|-2|12,22
C|2|15|11,23
C|2|-2|10,24
C|2|11|9,25
C|2|2|8,26
C|2|-1|7,27
C|2|15|6,28
C|2|-7|5,29
C|2|-10|4,30
C|2|-7|24,9
C|2|14|23,10
C|2|6|22,11
C|2|5|21,12
C|2|4|20,13
C|2|-3|19,14
C|2|-12|18,15
C|2|4|17,16
C|2|-15|16,17
C|2|-9|15,18
C|2|-13|14,19
C|2|-5|13,20
C|2|11|12,21
C|2|-10|11,22
C|2|-1|10,23
C|2|2|9,24
C|2|-1|8,25
C|2|12|7,26
C|2|2|5,28
C|2|-7|4,29
C|2|12|3,30
C|2|-4|2,31
C|2|1|24,8
C|2|14|23,9
C|2|10|22,10
C|2|-10|21,11
C|2|-7|20,12
C|2|10|19,13
C|2|-5|18,14
C|2|8|17,15
C|2|6|16,16
C|2|-3|15,17
C|2|-8|14,18
C|2|-13|13,19
C|2|7|12,20
C|2|-7|11,21
C|2|14|10,22
C|2|-1|9,23
C|2|-7|8,24
C|2|9|7,25
C|2|15|6,26
C|2|-10|5,27
C|2|-5|4,28
C|2|14|3,29
C|2|-13|2,30
C|2|-4|1,31
C|2|-12|24,7
C|2|-6|23,8
C|2|13|22,9
C|2|-14|21,10
C|2|5|20,11
C|2|-3|19,12
C|2|13|18,13
C|2|12|17,14
C|2|-10|16,15
C|2|-2|15,16
C|2|-11|14,17
C|2|-5|13,18
C|2|11|12,19
C|2|-3|11,20
C|2|14|10,21
C|2|15|9,22
C|2|10|8,23
C|2|-10|7,24
C|2|-3|5,26
C|2|-3|4,27
C|2|-6|3,28
C|2|-2|2,29
C|2|3|1,30
C|2|11|0,31
C|2|1|24,6
C|2|5|23,7
C|2|5|21,9
C|2|11|20,10
C|2|-14|19,11
C|2|11|18,12
C|2|6|17,13
C|2|13|16,14
C|2|-15|15,15
C|2|7|14,16
C|2|14|13,17
C|2|-4|12,18
C|2|-2|11,19
C|2|-9|10,20
C|2|-2|9,21
C|2|-9|8,22
C|2|7|7,23
C|2|-7|6,24
C|2|-5|5,25
C|2|-5|4,26
C|2|-2|3,27
C|2|-8|2,28
C|2|-12|1,29
C|2|-1|0,30
C|2|-3|24,5
C|2|14|23,6
C|2|-12|22,7
C|2|-14|21,8
C|2|-6|20,9
C|2|2|19,10
C|2|-2|18,11
C|2|14|17,12
C|2|-11|16,13
C|2|7|15,14
C|2|5|14,15
C|2|14|13,16
C|2|5|12,17
C|2|-11|11,18
C|2|11|10,19
C|2|10|9,20
C|2|-15|8,21
C|2|13|7,22
C|2|-15|6,23
C|2|-6|5,24
C|2|-7|4,25
C|2|13|3,26
C|2|13|1,28
C|2|-1|0,29
C|2|-8|24,4
C|2|-2|23,5
C|2|-6|22,6
C|2|-9|21,7
C|2|2|20,8
C|2|6|18,10
C|2|4|17,11
C|2|9|16,12
C|2|-13|14,14
C|2|13|13,15
C|2|-3|12,16
C|2|1|11,17
C|2|-7|8,20
C|2|-1|7,21
C|2|-13|5,23
C|2|3|3,25
C|2|13|2,26
C|2|-13|1,27
C|2|14|0,28
C|2|14|24,3
C|2|2|23,4
C|2|14|22,5
C|2|8|21,6
C|2|14|20,7
C|2|3|19,8
C|2|15|18,9
C|2|-5|17,10
C|2|-13|16,11
C|2|6|15,12
C|2|10|14,13
C|2|12|13,14
C|2|-8|12,15
C|2|-15|11,16
C|2|2|10,17
C|2|2|9,18
C|2|-3|7,20
C|2|-1|6,21
C|2|-5|5,22
C|2|5|4,23
C|2|8|3,24
C|2|1|2,25
C|2|4|1,26
C|2|-3|0,27
C|2|-3|24,2
C|2|15|23,3
C|2|-9|22,4
C|2|-13|21,5
C|2|-11|20,6
C|2|12|19,7
C|2|-11|18,8
C|2|-13|17,9
C|2|-8|16,10
C|2|7|15,11
C|2|6|14,12
C|2|5|13,13
C|2|-6|12,14
C|2|-14|11,15
C|2|-10|10,16
C|2|-14|9,17
C|2|10|8,18
C|2|-2|7,19
C|2|4|6,20
C|2|12|5,21
C|2|4|4,22
C|2|9|3,23
C|2|10|2,24
C|2|-11|1,25
C|2|-4|0,26
C|2|15|24,1
C|2|9|23,2
C|2|-10|22,3
C|2|-4|21,4
C|2|-15|20,5
C|2|2|19,6
C|2|2|18,7
C|2|-6|17,8
C|2|-6|16,9
C|2|11|15,10
C|2|2|14,11
C|2|10|13,12
C|2|-5|12,13
C|2|12|11,14
C|2|9|10,15
C|2|-8|9,16
C|2|9|8,17
C|2|-8|7,18
C|2|-3|6,19
C|2|-13|5,20
C|2|-6|4,21
C|2|-13|3,22
C|2|-1|2,23
C|2|-7|1,24
C|2|4|0,25
C|2|4|24,0
C|2|6|23,1
C|2|-6|22,2
C|2|15|21,3
C|2|-9|20,4
C|2|2|19,5
C|2|5|18,6
C|2|2|17,7
C|2|4|16,8
C|2|-7|15,9
C|2|6|14,10
C|2|-13|13,11
C|2|-2|12,12
C|2|13|11,13
C|2|-14|10,14
C|2|-14|9,15
C|2|-5|8,16
C|2|-3|7,17
C|2|4|6,18
C|2|-12|4,20
C|2|4|3,21
C|2|-4|2,22
C|2|-11|1,23
C|2|10|0,24
C|2|1|23,0
C|2|12|22,1
C|2|-7|20,3
C|2|-3|19,4
C|2|-12|18,5
C|2|11|17,6
C|2|3|16,7
C|2|3|15,8
C|2|-11|14,9
C|2|-6|13,10
C|2|14|12,11
C|2|7|11,12
C|2|13|10,13
C|2|-7|9,14
C|2|-3|8,15
C|2|-3|7,16
C|2|5|6,17
C|2|8|5,18
C|2|-2|4,19
C|2|-1|3,20
C|2|7|2,21
C|2|7|1,22
C|2|-14|0,23
C|2|15|22,0
C|2|-11|21,1
C|2|14|20,2
C|2|3|19,3
C|2|4|18,4
C|2|-1|17,5
C|2|-8|16,6
C|2|-12|15,7
C|2|3|14,8
C|2|-5|13,9
C|2|-3|12,10
C|2|8|11,11
C|2|-10|10,12
C|2|5|9,13
C|2|3|8,14
C|2|-8|7,15
C|2|2|6,16
C|2|2|5,17
C|2|4|4,18
C|2|-13|3,19
C|2|-5|2,20
C|2|-5|1,21
C|2|4|0,22
C|2|1|21,0
C|2|13|20,1
C|2|7|19,2
C|2|-9|17,4
C|2|1|16,5
C|2|-13|15,6
C|2|12|14,7
C|2|9|13,8
C|2|-7|12,9
C|2|-6|11,10
C|2|9|10,11
C|2|6|9,12
C|2|-9|8,13
C|2|6|6,15
C|2|9|5,16
C|2|-5|4,17
C|2|2|3,18
C|2|-2|2,19
C|2|-6|1,20
C|2|15|0,21
C|2|7|20,0
C|2|6|19,1
C|2|-12|18,2
C|2|-1|17,3
C|2|15|16,4
C|2|-6|15,5
C|2|-7|14,6
C|2|7|13,7
C|2|12|12,8
C|2|-8|11,9
C|2|14|10,10
C|2|8|9,11
C|2|14|8,12
C|2|-13|7,13
C|2|1|6,14
C|2|-15|5,15
C|2|-2|4,16
C|2|-7|3,17
C|2|6|2,18
C|2|12|1,19
C|2|14|0,20
C|2|-12|19,0
C|2|4|18,1
C|2|15|17,2
C|2|-7|16,3
C|2|-5|15,4
C|2|-11|14,5
C|2|11|13,6
C|2|-15|12,7
C|2|-2|11,8
C|2|-10|10,9
C|2|-11|9,10
C|2|-2|8,11
C|2|6|7,12
C|2|-5|6,13
C|2|7|5,14
C|2|7|4,15
C|2|13|3,16
C|2|4|2,17
C|2|11|1,18
C|2|-10|0,19
C|2|10|18,0
C|2|10|17,1
C|2|-8|16,2
C|2|-14|15,3
C|2|3|14,4
C|2|3|13,5
C|2|-10|12,6
C|2|-8|11,7
C|2|5|10,8
C|2|13|9,9
C|2|7|8,10
C|2|15|7,11
C|2|13|6,12
C|2|-1|5,13
C|2|-4|4,14
C|2|-4|3,15
C|2|13|2,16
C|2|-12|1,17
C|2|11|0,18
C|2|-4|17,0
C|2|8|16,1
C|2|11|15,2
C|2|12|14,3
C|2|-12|13,4
C|2|-1|12,5
C|2|-12|11,6
C|2|-8|10,7
C|2|-14|9,8
C|2|-9|8,9
C|2|-6|7,10
C|2|1|6,11
C|2|1|5,12
C|2|-4|4,13
C|2|-15|3,14
C|2|11|2,15
C|2|-9|1,16
C|2|15|0,17
C|2|5|16,0
C|2|8|15,1
C|2|-14|14,2
C|2|-3|13,3
C|2|14|12,4
C|2|-9|11,5
C|2|15|10,6
C|2|-6|9,7
C|2|-5|8,8
C|2|7|7,9
C|2|1|6,10
C|2|5|5,11
C|2|-12|4,12
C|2|4|3,13
C|2|6|2,14
C|2|-10|1,15
C|2|4|0,16
C|2|-10|15,0
C|2|7|14,1
C|2|7|13,2
C|2|-15|12,3
C|2|6|11,4
C|2|-15|10,5
C|2|-11|9,6
C|2|-15|8,7
C|2|-5|7,8
C|2|-3|6,9
C|2|15|5,10
C|2|-15|4,11
C|2|12|3,12
C|2|-5|2,13
C|2|13|0,15
C|2|-10|14,0
C|2|-11|13,1
C|2|6|12,2
C|2|11|11,3
C|2|-14|10,4
C|2|3|9,5
C|2|4|8,6
C|2|-14|7,7
C|2|4|6,8
C|2|2|5,9
C|2|-1|4,10
C|2|-10|3,11
C|2|-13|2,12
C|2|14|1,13
C|2|14|0,14
C|2|-15|13,0
C|2|15|12,1
C|2|7|11,2
C|2|4|10,3
C|2|3|9,4
C|2|-7|8,5
C|2|6|7,6
C|2|13|6,7
C|2|-7|5,8
C|2|-1|4,9
C|2|9|3,10
C|2|-6|2,11
C|2|-11|1,12
C|2|-11|0,13
C|2|8|12,0
C|2|-1|11,1
C|2|-7|9,3
C|2|2|8,4
C|2|6|7,5
C|2|-9|6,6
C|2|7|5,7
C|2|2|4,8
C|2|-6|3,9
C|2|5|2,10
C|2|3|1,11
C|2|-1|0,12
C|2|6|11,0
C|2|-1|8,3
C|2|-11|7,4
C|2|12|6,5
C|2|10|4,7
C|2|4|3,8
C|2|14|2,9
C|2|-10|1,10
C|2|-1|8,2
C|2|1|7,3
C|2|-12|6,4
C|2|-14|5,5
C|2|-1|4,6
C|2|4|3,7
C|2|5|2,8
C|2|-8|1,9
C|2|5|8,1
C|2|3|7,2
C|2|8|6,3
C|2|-10|4,5
C|2|14|3,6
C|2|-4|2,7
C|2|-6|1,8
C|2|-15|0,9
C|2|-8|8,0
C|2|2|7,1
C|2|-2|6,2
C|2|9|5,3
C|2|-15|4,4
C|2|9|3,5
C|2|-9|2,6
C|2|-6|1,7
C|2|-9|0,8
C|2|-10|7,0
C|2|4|6,1
C|2|-6|4,3
C|2|5|3,4
C|2|-3|2,5
C|2|-3|1,6
C|2|-7|0,7
C|2|5|6,0
C|2|-14|5,1
C|2|15|4,2
C|2|-4|3,3
C|2|-10|2,4
C|2|-6|0,6
C|2|-10|5,0
C|2|-6|4,1
C|2|-5|3,2
C|2|-10|2,3
C|2|2|1,4
C|2|12|0,5
C|2|-8|4,0
C|2|-13|3,1
C|2|-13|2,2
C|2|1|1,3
C|2|-1|0,4
C|2|9|3,0
C|2|-15|2,1
C|2|11|1,2
C|2|9|0,3
C|2|-8|2,0
C|2|12|1,1
C|2|-13|0,2
C|2|-6|1,0
C|2|-7|0,1
C|2|11|0,0
I|3|-4|16,3
I|3|12|0,19
I|3|-12|11,3
I|3|-6|0,14
C|3|2|25,14
C|3|15|24,15
C|3|-14|23,16
C|3|1|22,17
C|3|8|21,18
C|3|14|20,19
C|3|3|19,20
C|3|-8|18,21
C|3|-9|17,22
C|3|-11|16,23
C|3|13|15,24
C|3|6|14,25
C|3|4|13,26
C|3|6|12,27
C|3|-10|27,11
C|3|14|26,12
C|3|-9|25,13
C|3|11|24,14
C|3|3|23,15
C|3|5|22,16
C|3|10|21,17
C|3|14|20,18
C|3|-11|18,20
C|3|-6|17,21
C|3|-6|16,22
C|3|14|15,23
C|3|-15|14,24
C|3|14|13,25
C|3|-2|12,26
C|3|-1|11,27
C|3|-10|10,28
C|3|-13|27,10
C|3|12|26,11
C|3|7|25,12
C|3|-9|24,13
C|3|-6|23,14
C|3|-4|22,15
C|3|13|21,16
C|3|15|20,17
C|3|10|19,18
C|3|4|18,19
C|3|8|16,21
C|3|-4|15,22
C|3|-2|14,23
C|3|-7|13,24
C|3|3|12,25
C|3|4|11,26
C|3|14|10,27
C|3|-10|9,28
C|3|4|27,9
C|3|-13|26,10
C|3|-11|25,11
C|3|13|24,12
C|3|-13|23,13
C|3|-15|22,14
C|3|-15|20,16
C|3|2|19,17
C|3|2|18,18
C|3|7|17,19
C|3|13|16,20
C|3|13|15,21
C|3|-2|14,22
C|3|-9|13,23
C|3|-15|12,24
C|3|-14|11,25
C|3|6|10,26
C|3|-7|9,27
C|3|12|8,28
C|3|7|27,8
C|3|3|26,9
C|3|7|25,10
C|3|-6|24,11
C|3|-13|23,12
C|3|-10|22,13
C|3|8|21,14
C|3|-14|20,15
C|3|14|19,16
C|3|12|18,17
C|3|-12|17,18
C|3|14|16,19
C|3|-9|15,20
C|3|-12|14,21
C|3|14|13,22
C|3|12|12,23
C|3|1|11,24
C|3|-5|10,25
C|3|11|9,26
C|3|-13|8,27
C|3|-12|7,28
C|3|-2|27,7
C|3|12|26,8
C|3|12|25,9
C|3|-8|24,10
C|3|-11|23,11
C|3|-1|22,12
C|3|-7|21,13
C|3|-3|20,14
C|3|9|19,15
C|3|-2|18,16
C|3|-3|17,17
C|3|7|16,18
C|3|8|15,19
C|3|-5|14,20
C|3|12|13,21
C|3|-6|12,22
C|3|-7|11,23
C|3|9|10,24
C|3|-6|9,25
C|3|-7|8,26
C|3|-8|7,27
C|3|-12|6,28
C|3|9|27,6
C|3|-5|26,7
C|3|9|25,8
C|3|5|24,9
C|3|11|23,10
C|3|3|22,11
C|3|4|20,13
C|3|6|19,14
C|3|8|18,15
C|3|-15|17,16
C|3|2|16,17
C|3|10|15,18
C|3|13|14,19
C|3|-8|13,20
C|3|7|12,21
C|3|9|11,22
C|3|10|10,23
C|3|-13|9,24
C|3|8|8,25
C|3|-6|7,26
C|3|9|6,27
C|3|2|5,28
C|3|-10|27,5
C|3|-1|26,6
C|3|6|25,7
C|3|4|24,8
C|3|-8|23,9
C|3|5|22,10
C|3|1|21,11
C|3|13|20,12
C|3|13|19,13
C|3|5|18,14
C|3|12|17,15
C|3|-3|16,16
C|3|10|15,17
C|3|-15|14,18
C|3|-2|13,19
C|3|10|12,20
C|3|2|11,21
C|3|-9|10,22
C|3|-3|9,23
C|3|4|8,24
C|3|-15|7,25
C|3|-5|6,26
C|3|-3|5,27
C|3|-12|27,4
C|3|-12|26,5
C|3|10|25,6
C|3|2|24,7
C|3|9|23,8
C|3|15|22,9
C|3|3|21,10
C|3|-6|20,11
C|3|-3|19,12
C|3|-14|18,13
C|3|5|17,14
C|3|-3|16,15
C|3|-12|15,16
C|3|13|14,17
C|3|11|13,18
C|3|-3|12,19
C|3|-11|11,20
C|3|-3|10,21
C|3|8|9,22
